order_id,customer_key,product_key,seller_key,order_date_key,delivery_date_key,geo_key,review_key,price,freight_value,total_order_payment_value,primary_payment_type,delivery_lead_time_days,is_late
1962dbe6d0755ae32f1381266df2e34a,51473,1919,1931,20180506,20180604,8062,74838,119.99,24.97,144.96,credit_card,29,1
1962f977f7b7b5eb73a3c2c39bbc93b5,83405,27696,2364,20170126,20170131,1202,18892,23.9,8.72,32.62,boleto,4,0
1963469800c298aa309f11cd40138411,96797,18424,2962,20171124,20171128,16832,67763,78.9,9.97,88.87,credit_card,3,0
19638eaf909ee58b9c2e68fcbe112d11,50005,5497,527,20180224,20180313,9749,73341,120.0,17.32,137.32,credit_card,17,0
1963cdf64d49297eb541ceee16ee659e,64400,26326,1583,20171126,20171201,1011,47387,67.5,11.97,79.47,credit_card,4,0
196427c776696ff46b1edcaf8f000dbe,91901,13245,851,20180410,20180419,3765,19004,99.0,24.82,123.82,credit_card,9,0
19642ea4acfa0cbb8b9a990449873396,46152,24708,2956,20171201,20171220,11216,47714,259.99,33.26,293.25,credit_card,18,0
196750f3a540bf20f0d449337221bd1f,40608,15565,665,20171011,20171018,16776,40625,229.0,26.44,255.44,credit_card,7,0
1968bd026e715a070f442cc2bf5f2ccb,73169,10863,3044,20180729,20180808,10434,30952,399.0,59.56,458.56,credit_card,9,0
1968d312d61f3cd40b17ca0846ae3e90,16742,6238,2208,20170514,20170524,12953,67038,99.99,27.24,127.23,credit_card,9,0
196a70ab3bb16ce2023185004d20245c,97832,1305,34,20180704,20180711,3778,89904,6.9,7.39,14.29,boleto,7,0
196a79cd1b9ff7ad77dfaa9d4c46d04c,21999,31838,2889,20180205,20180306,13632,43909,369.95,22.99,392.94,credit_card,29,0
196b28752aee8590f3ae915f8592b4f9,96907,16151,482,20180806,20180814,2572,79602,330.0,10.47,340.47,credit_card,7,1
196bb13f54807c3ce2d9f7385fad3769,57173,23752,2071,20180320,20180402,17368,81454,69.0,18.36,87.36,boleto,13,0
196bcd18b3770c231567c0f27b0b16fb,2852,7271,2009,20171107,20171123,996,40784,63.9,11.73,151.26,voucher,15,1
196bcd18b3770c231567c0f27b0b16fb,2852,7271,2009,20171107,20171123,996,40784,63.9,11.73,151.26,voucher,15,1
196c08d79ccead358a5de691d9e86ffc,35390,5823,1414,20171207,20171214,8641,13179,89.99,16.39,106.38,credit_card,7,0
196d07f4360358baef663fa6bbba95b0,72207,28482,784,20180511,20180521,14816,33649,99.49,12.36,111.85,voucher,9,0
196dbe48685e509293d3214cc1872d3e,21404,13176,2622,20170720,20170807,7846,94925,19.9,15.1,35.0,boleto,18,0
196f87a93cff28dd637756dbeeacd754,39676,19453,2777,20171122,20171216,2324,22375,89.8,13.65,103.45,credit_card,23,0
1970c6df1f91ef915179e223145ccd45,35242,10901,74,20180501,20180509,15203,57969,179.99,14.38,194.37,credit_card,8,0
1970f2fb4b83ff962a75b064abc37f4c,24997,28168,889,20161006,20161028,5094,86725,633.0,20.39,653.39,boleto,22,0
197206acc133317e6322eaab5f8e6937,88936,6202,2118,20170805,20170820,11155,90925,66.9,28.87,95.77,credit_card,14,0
19721d59a9764437477eff0730b48665,66198,24449,329,20180326,20180409,18444,53260,185.0,20.26,205.26,credit_card,14,0
1972a123466d40a62224630f7d0de530,68849,8569,1874,20170206,20170217,13964,65553,129.9,35.53,165.43,credit_card,11,0
1973095f2596945f9dcc773608d8cad2,69197,31317,381,20170208,20170213,617,40759,54.9,14.14,69.04,credit_card,5,0
1974ffc6d3d8f6e9d8f82fcffa4be2a5,38767,9215,1874,20180718,20180721,3284,59540,29.9,7.47,37.37,credit_card,3,0
1975dd8b555942e06089174b9f2a4928,31948,19771,1414,20180301,20180305,3065,86761,53.99,7.78,61.77,credit_card,3,0
1976e889aa37b60cfcaad40513117846,29304,9215,1874,20180419,20180424,4104,54401,29.9,7.71,37.61,credit_card,4,0
197979ae89666596c6a65ba20fb220ce,70692,32181,1099,20170916,20170921,4821,12302,9.9,7.78,17.68,credit_card,4,0
197b967f01bda6ab29436b91844e5e90,41957,1919,1931,20180326,20180422,11109,,110.99,20.83,131.82,credit_card,26,1
197be0df90e5b459a14669e32c8ce1ff,13739,10474,2956,20171201,20171206,7636,33782,99.99,14.29,114.28,credit_card,5,0
197c1d7e2df41beeb978ee6859d6dacc,89161,28968,2721,20180601,20180607,6388,3614,150.0,33.31,183.31,credit_card,5,0
197d48bed0d9f4a71682dfc048409b59,77566,19051,10,20180320,20180404,11658,3516,349.9,31.96,381.86,credit_card,14,0
197d84e2ece06ce7dadc32767ef5bf0e,16230,30200,558,20171012,20171023,9599,58847,129.9,15.66,145.56,credit_card,11,0
197e823afa23ea796ca722cc9465c923,27250,7074,2529,20170303,20170313,4368,47845,120.0,16.05,136.05,credit_card,10,0
197edbaa61a8a349f382553fd2180ee1,16117,7728,1042,20180702,20180711,18105,5245,296.5,9.66,306.16,credit_card,9,0
197fdb2270597913a3ba471f251d01c5,89341,10174,116,20170325,20170331,8173,85658,69.9,14.26,84.16,credit_card,6,0
198078b833ce5c6249ea278d2bb3e220,78610,8585,1874,20170710,20170726,15726,50322,99.9,19.94,119.84,boleto,15,0
19808643dfb101952f68edccca618526,26774,6777,579,20171124,20171219,12786,16106,19.9,25.63,45.53,boleto,25,0
198177af0a16eabb6614584d18a4a8d9,43296,20124,2246,20180109,20180119,3145,32207,98.9,7.95,106.85,credit_card,10,0
198298d54f269d8c5fe89e85a859af61,3242,17861,2349,20170729,20170810,8930,10252,307.95,34.61,342.56,credit_card,11,0
198373b9140a1b8507f41535aa6344a3,68179,15768,2851,20170612,20170626,17923,66557,98.9,15.44,114.34,credit_card,14,0
19838cf50dea89006e54a386a31287b2,67654,17939,472,20180418,20180428,4413,10679,49.9,12.43,62.33,debit_card,10,0
19843d257bf7ac782b0e4763f12b0a2f,14774,24013,1389,20180426,20180507,14354,88947,59.99,18.3,78.29,boleto,11,0
19862cd4c12c9f52dce9cdb8df1af979,57929,2772,1932,20180505,20180509,1154,2860,103.9,11.35,115.25,credit_card,3,0
1987cfc8b059cc8a49d362fc64598db0,25444,1079,1536,20180105,20180123,17055,30854,52.0,17.61,69.61,credit_card,18,0
198b900399661ad01ee9e47c4c0cc7d3,52211,28581,1665,20170420,20170503,9237,15510,59.95,14.59,74.54,boleto,12,0
198c1d42c0154d26aee31c80ffecad44,18349,6519,2796,20180123,20180208,13425,55941,49.0,34.15,83.15,credit_card,16,0
198cbd4bd806061597b3f8fbdf126ad6,65076,16151,482,20180728,20180807,12460,85359,330.0,21.22,1756.1,credit_card,10,0
198cbd4bd806061597b3f8fbdf126ad6,65076,16151,482,20180728,20180807,12460,85359,330.0,21.22,1756.1,credit_card,10,0
198cbd4bd806061597b3f8fbdf126ad6,65076,16151,482,20180728,20180807,12460,85359,330.0,21.22,1756.1,credit_card,10,0
198cbd4bd806061597b3f8fbdf126ad6,65076,16151,482,20180728,20180807,12460,85359,330.0,21.22,1756.1,credit_card,10,0
198cbd4bd806061597b3f8fbdf126ad6,65076,16151,482,20180728,20180807,12460,85359,330.0,21.22,1756.1,credit_card,10,0
198d82e095bb34f33adaea72cfd63885,45793,5705,2108,20170609,20170623,4262,57111,29.9,11.84,125.24,credit_card,13,0
198d82e095bb34f33adaea72cfd63885,45793,21146,2108,20170609,20170623,4262,57111,29.9,11.85,125.24,credit_card,13,0
198d82e095bb34f33adaea72cfd63885,45793,26219,2108,20170609,20170623,4262,57111,29.9,11.85,125.24,credit_card,13,0
198d8b83646f4c7c43be3a2e59364f1a,2176,25865,2101,20180508,20180515,17920,11775,185.0,54.83,479.66,credit_card,7,0
198d8b83646f4c7c43be3a2e59364f1a,2176,25865,2101,20180508,20180515,17920,11775,185.0,54.83,479.66,credit_card,7,0
198edc616965e287128e8854d4ac8b4b,6332,6336,1874,20180803,20180807,4092,81156,29.9,7.47,37.37,boleto,4,0
198f0c6f61edd39b202f7ca9091f1ece,86718,20635,1306,20180810,20180820,6839,26097,78.0,16.74,94.74,credit_card,10,0
1990de8a3c2672af049d7330b7ca9a2c,43561,794,243,20180414,20180427,14587,38973,110.0,18.65,128.65,credit_card,13,0
199143704f839c9a7e8eb0ce7b52fcdf,55563,22080,1266,20180418,20180430,2797,4787,39.9,13.71,53.61,boleto,12,0
1991b586044e1a42934aa179003b8f2f,52796,22581,2670,20180208,20180219,9669,21417,669.99,19.44,689.43,credit_card,11,0
199252c8392d7a5363c63e239086c091,33893,10899,2974,20171211,20171227,13604,43429,79.9,19.1,99.0,credit_card,16,0
199303a694a579a221dd258585150f89,390,5111,1145,20180704,20180712,4613,46883,171.15,17.48,188.63,boleto,8,0
199333052066b5ab18aeb76df7c69429,98414,22031,1816,20171207,20171229,9612,96186,29.9,17.92,47.82,boleto,21,0
19938b0f4dd0796e7c2d07f8a406add7,14455,10667,2851,20170213,20170220,16418,52799,49.9,14.52,64.42,credit_card,6,0
1995226c73acf6318abfc4b4c9c74066,50121,3463,900,20180412,20180418,18181,7591,1449.0,27.07,1476.07,credit_card,5,0
19953aecc4be89d937f5f0ef2b46ff53,23563,6644,339,20170602,20170614,6412,56324,117.99,21.32,139.31,credit_card,11,0
1996623a04f4179e755f57dbcb67d5b3,28124,2769,1554,20180507,20180514,14937,14699,105.0,14.96,119.96,credit_card,6,0
1996c282f4c9a331bf94a8fb2e080120,39178,6705,2521,20170310,20170321,2885,11582,64.9,18.73,83.63,credit_card,10,0
1997b62c6e07059b2059f0b871aeda1f,60718,10265,2346,20171114,20171130,6835,95497,79.0,17.8,96.8,credit_card,16,0
1997d8e0fb0e3c1ffefac2b84bde7662,77917,16607,243,20180507,20180516,1878,58018,178.99,13.69,192.68,credit_card,9,0
19980416131f571e346fcfc260fe97fa,874,11326,1210,20170813,20170816,17781,50979,165.0,17.8,182.8,credit_card,2,0
19988184f9c2b5a7bb91bc3a4eb13ff3,85742,29253,2963,20180126,20180205,946,63964,160.0,14.14,174.14,boleto,10,0
1999bacd196c3e2004dfebecf36b7576,42692,5168,2079,20180729,20180807,17605,97216,14.99,18.23,33.22,credit_card,8,0
199af31afc78c699f0dbf71fb178d4d4,12062,9530,770,20170418,20170507,4120,67739,4690.0,74.34,4764.34,credit_card,18,0
199b69907d6218811c47ec3480d11812,55283,20056,798,20180720,20180730,8255,66836,145.0,16.12,161.12,boleto,9,0
199b954f78aa6406855014a9a935ef5a,93941,10170,1072,20180205,20180222,6876,28591,69.9,18.06,87.96,credit_card,16,0
199bd4c4070dcd4d99f63896213e032f,76890,5031,1110,20170725,20170803,7320,23064,112.0,32.11,144.11,credit_card,9,0
199c3b00cc75bd2e16c40ac6447c673f,91449,32823,584,20171103,20171109,1237,5647,49.99,14.1,64.09,credit_card,6,0
199c3d5d5456786637603c3975e504f3,1682,19129,1954,20180225,20180228,4917,73103,157.49,12.31,169.8,credit_card,3,0
199c544290f4c34265e9b01c137baecd,97138,18843,568,20180723,20180727,2191,34134,74.9,7.78,82.68,credit_card,4,0
199d865a833111b42fa9115901dbf975,52160,2017,1934,20180410,20180416,18364,29260,109.9,23.35,133.25,credit_card,6,0
19a0bf5e25218efc09e3b4e6b9f55c0f,33972,17832,1133,20170424,20170518,7525,78025,119.99,17.58,137.57,credit_card,23,0
19a2042d6f6af92a3c6312d3fd7a70c4,35906,13965,2118,20180418,20180423,248,93161,54.9,13.74,68.64,credit_card,5,0
19a24ba386e8363a6dd9973d015e5410,32535,30971,133,20171204,20171209,7861,7547,49.9,26.89,76.79,credit_card,5,0
19a321ecdcd24cde55aa21aef3693080,62586,11492,2618,20180327,20180411,3873,65154,151.9,17.97,169.87,credit_card,15,0
19a3924da2b67dee34bf1f76a7689459,60275,28250,1043,20180723,20180727,16371,43654,49.9,18.5,68.4,credit_card,4,0
19a446583991325bc207214763eea124,81174,28362,2661,20180611,20180613,3488,64236,329.99,9.57,339.56,credit_card,1,0
19a47ae035d15a52dec979602867b2da,59616,30011,948,20170714,20170731,9977,38601,400.0,18.24,418.24,boleto,17,0
19a63221f98db001dbb52ad0d4990d75,17890,15166,1055,20170710,20170720,1030,79076,23.1,15.1,38.2,credit_card,10,0
19a63dfb4e82d6891be7e35541f92a2b,98474,9012,1145,20170407,20170508,11714,29390,525.0,58.3,583.3,boleto,30,0
19a7af33e44e10f9660d4f8e9d979651,3246,13984,1931,20180603,20180629,6976,56839,66.99,27.53,94.52,credit_card,25,0
19a870c81a3ab57258a090b0976ec5ee,3406,30141,280,20180703,20180711,4614,32858,152.0,23.86,175.86,credit_card,8,0
19a88878097106f2e1dc6f056cba940f,82907,30230,2649,20170820,20170906,3758,31664,99.9,12.2,112.1,credit_card,16,0
19a8989f83d30de137a451dade333090,39031,13494,607,20170807,20170817,16972,78811,18.99,15.1,34.09,boleto,10,0
19a8ddfef7a411a196509d51ee14b776,83483,24532,1902,20171211,20180116,6846,7083,23.1,15.1,38.2,credit_card,36,0
19ac9c16a1ba1aad8f39aee10e7daef2,30103,30292,475,20180420,20180430,8122,43946,53.9,22.96,76.86,credit_card,10,0
19ad2d72d688eca2dc11bf19bc9ffcf2,19607,493,524,20180220,20180303,17300,10045,34.9,16.79,51.69,credit_card,10,0
19adceb97f5be3e428c2b0df7a6efa39,3184,4517,2760,20180209,20180215,4185,61822,29.77,7.78,37.55,voucher,5,0
19aeea45917083f03541b7d11afc8e2b,66527,12401,3065,20180611,20180622,9317,15733,109.9,22.7,132.6,credit_card,11,0
19af5e1e647ae04a3a572d7d5bbd9e1b,84627,23192,726,20180226,20180302,1750,86342,27.3,8.11,35.41,credit_card,4,0
19af64f6a5b2b246709859143e3c5c16,17473,27662,2506,20180427,20180509,9857,32778,79.9,18.44,98.34,credit_card,11,0
19b0850bcc97d9186957e4dd2c36ac40,76925,25988,1782,20180507,20180509,3483,80984,27.9,7.87,35.77,credit_card,2,0
19b37f1efa2ddaf265496e78e245c19a,31130,5188,2148,20180807,20180818,3055,59446,41.0,8.45,49.45,credit_card,11,1
19b458c5801e5fc6d67e6cf0d61b98c4,88477,2488,1233,20170303,20170317,8378,33727,40.0,10.96,101.92,boleto,14,0
19b458c5801e5fc6d67e6cf0d61b98c4,88477,2488,1233,20170303,20170317,8378,33727,40.0,10.96,101.92,boleto,14,0
19b55ae80ab60aabd581aced47f84e7f,24255,16748,1439,20180131,20180215,7975,41288,40.0,16.79,56.79,boleto,15,0
19b6a2b67dc4c2f7cd5bad41395c42cb,74844,28245,2445,20170313,20170327,10095,73626,109.95,18.2,128.15,debit_card,14,0
19b86ff7894bf15308ebd66e4158b236,19698,28035,1856,20170421,20170505,3399,75769,169.9,18.48,376.76,boleto,14,0
19b86ff7894bf15308ebd66e4158b236,19698,28035,1856,20170421,20170505,3399,75769,169.9,18.48,376.76,boleto,14,0
19b8a677a41f55d06c3beda4849717b5,27850,12481,282,20180406,20180425,10725,36721,69.0,22.19,91.19,credit_card,19,0
19b9083421d73aac95bbafa1972dbc45,48923,29110,1864,20170715,20170718,1207,64597,26.0,8.27,34.27,credit_card,2,0
19b937e69325e082324396a05313613b,4232,24690,2794,20180717,20180726,814,63190,60.0,9.17,69.17,credit_card,8,1
19b99fd79d81fab77d8b7ba4f7a5c799,13767,13984,1931,20180621,20180625,13326,58348,66.99,9.16,76.15,credit_card,4,0
19ba784efbf17691a04ac155893e93b8,85401,17713,74,20180807,20180814,9521,23702,209.99,22.08,232.07,credit_card,6,1
19ba831bc3128a65996fed4c4c4823ee,86611,4664,2990,20171001,20171019,16677,32325,25.0,2.81,160.32,boleto,18,0
19ba831bc3128a65996fed4c4c4823ee,86611,25038,2990,20171001,20171019,16677,32325,95.0,37.51,160.32,boleto,18,0
19bb820442f9f4a4efe0ee64f855d532,43783,11921,1285,20180529,20180618,10145,75029,148.5,116.22,264.72,credit_card,19,0
19bda247caaea65f92d0a5622749cb88,51525,13176,2622,20180428,20180510,7764,16064,36.2,12.76,48.96,credit_card,11,0
19bf277fd1836e749b4c150b1d2ebea2,79185,21362,292,20170908,20170919,3816,14846,84.9,14.34,99.24,credit_card,10,0
19bff24eb480b8d6bd8973c7deb1e116,10420,26779,1469,20180411,20180418,4818,46839,329.0,22.35,351.35,credit_card,6,0
19c0af454c941dda72860095edd2639e,41718,9168,1534,20171214,20171227,15980,43799,30.9,15.79,46.69,credit_card,13,0
19c0bfcd4496e4f2c70c779226c8605b,59311,18934,2681,20180524,20180604,5828,6070,45.0,13.71,58.71,credit_card,11,0
19c0c76962278b152cc44fc63ffd5e48,33,24249,1587,20180418,20180517,10221,65900,44.99,22.06,67.05,credit_card,29,0
19c12787aa9334d1ccac97bfab56e576,75985,8239,2372,20180804,20180820,8231,25013,59.99,21.72,81.71,boleto,16,0
19c1376b2449385d598bc89c73cdf380,99042,18475,798,20170913,20170921,8297,87478,29.0,14.1,43.1,credit_card,7,0
19c2ba00be4e129ae7890ad07836befb,9701,11042,1530,20180102,20180104,4644,46391,166.99,13.72,180.71,credit_card,2,0
19c32126a85a7e87c6bcf2aa99e6ae9e,80938,25192,1099,20170402,20170523,463,49248,49.9,10.96,60.86,credit_card,51,0
19c339969d909ed2babf33e7ca9e61c7,78457,9068,391,20170825,20170908,18301,81146,18.0,15.1,33.1,boleto,14,0
19c36691fd116059bf49b7960f1db743,75287,16901,2997,20171024,20171108,8248,2366,14.0,6.47,88.3,boleto,15,0
19c36691fd116059bf49b7960f1db743,75287,32239,2997,20171024,20171108,8248,2366,15.0,32.36,88.3,boleto,15,0
19c36691fd116059bf49b7960f1db743,75287,16901,2997,20171024,20171108,8248,2366,14.0,6.47,88.3,boleto,15,0
19c37103c79e5f4a03f5fcc5b1fe97e7,86475,31562,1031,20170705,20170720,17247,26327,17.5,15.1,32.6,boleto,14,0
19c386dab06e3c24f06cfd16b054f310,15952,4646,150,20180602,20180611,7244,90854,64.14,16.42,80.56,debit_card,9,0
19c38899e2a8c75b9bb5fa28a819869f,17345,24265,117,20170606,20170613,6140,14871,225.0,18.28,243.28,credit_card,6,0
19c4ca2f9ed38cdc930ad4d520efa2bb,72197,14510,1093,20170428,20170518,2099,58270,369.9,16.76,386.66,credit_card,19,0
19c4f810dca09d438da021fd6d52839f,80809,16698,728,20180721,20180726,16452,27919,32.9,15.33,48.23,credit_card,5,0
19c52b120a24c6403bcd081593a2019c,27935,32769,1303,20170517,20170525,4945,51955,50.0,12.69,62.69,credit_card,7,0
19c54d85fa291d4193fe838cbde71403,22604,30404,1874,20180226,20180410,8169,,199.9,21.89,221.79,credit_card,43,1
19c6408c8c146a18e4fa634340aa5685,24071,7704,2372,20180809,20180816,6660,67924,64.9,11.71,76.61,credit_card,7,0
19c69edb627a5967124863535d497453,63108,32238,2933,20180518,20180608,17653,20821,120.0,31.49,151.49,credit_card,21,0
19c6c1105d0814693c2555123f76cc1c,3535,29641,988,20180530,20180615,12303,75788,27.99,50.85,78.84,credit_card,16,0
19c85c4f70bebdba25d77c3881cffb2b,78591,26381,1959,20171006,20171017,14674,38473,99.99,21.19,121.18,credit_card,11,0
19c8b1118ececa4c6ae36077944717d6,77626,28041,2955,20180501,20180505,7601,39152,139.9,9.78,149.68,credit_card,4,0
19c8e37f78c41e2637545e34bda62bc1,6790,14625,2500,20180206,20180219,7403,35592,35.0,15.1,100.2,credit_card,12,0
19c8e37f78c41e2637545e34bda62bc1,6790,14625,2500,20180206,20180219,7403,35592,35.0,15.1,100.2,credit_card,12,0
19cafdf7469104c432959892a04920a2,68720,434,282,20171023,20171108,15611,62475,13.99,25.63,39.62,credit_card,16,0
19cb995d1cf31c1a9c3d00b9f9e7e5e3,11213,30292,475,20180701,20180711,4281,87381,49.9,20.99,70.89,credit_card,9,0
19cc900610a7e4a2d7691cc93384d224,39248,24293,1137,20170708,20170726,9297,63930,157.9,18.36,176.26,credit_card,17,0
19cf1ad54fe41157e76ef5f1fc4eb56f,39744,20169,1593,20180206,20180219,15418,11187,43.92,20.84,64.76,credit_card,13,0
19cfcf45fc399af9d3e9d1d98638997b,77521,2360,1816,20171218,20171228,5960,14226,99.9,21.19,121.09,credit_card,10,0
19cfffc221208eb22b66057b2afe98f9,7653,9287,2403,20171128,20171208,6669,66891,23.8,14.1,37.9,credit_card,9,0
19d1809c243d4f58dff4ffbc74edecb8,67268,6889,69,20170903,20170911,7209,90612,259.99,15.57,275.56,credit_card,8,0
19d18829a26fa8fcf9fa728de1112893,39800,29152,2725,20180716,20180724,6711,54737,20.0,15.24,35.24,boleto,8,0
19d199373015a403f1dad61de94637a8,6289,32074,2071,20171212,20171229,9494,80531,149.99,15.8,165.79,credit_card,17,0
19d1e5344936559f5f7b21099fdadd0e,81747,2973,1101,20180702,20180710,4876,584,59.9,19.61,79.51,boleto,8,0
19d384f8370ca0d66c6c059da4c127cd,22060,20489,711,20180324,20180329,2891,66569,81.99,7.92,89.91,credit_card,5,0
19d3baace748a12b60b7c0901b11a285,94615,9552,1935,20180315,20180410,7634,22616,78.0,18.43,96.43,boleto,25,1
19d468d1424d2a259a1f3d3fa073f41a,36450,28724,2305,20170504,20170526,14683,71391,169.96,40.07,210.03,credit_card,22,0
19d4b553f5c9c51a7d58635e7f5421ba,22665,24784,726,20180322,20180409,4668,95378,62.3,12.88,75.18,credit_card,17,0
19d4c970e6cc7d33e2669b256238e307,57047,18103,308,20171030,20171108,7621,83742,43.2,15.1,58.3,boleto,9,0
19d64e865802a5330304560f7476b29e,91820,32044,1874,20180411,20180430,15816,20688,99.9,25.51,125.41,boleto,19,0
19d7044958c12e06f37926d4801eb2da,16011,22894,2393,20180212,20180226,856,37726,150.99,13.19,164.18,credit_card,14,0
19d7b8e60189f7bf1e3be29ec3aef2ad,85240,28979,1549,20170726,20170808,7744,94496,49.0,17.63,66.63,boleto,13,0
19d8197e89721596f26906b2a0d324e5,81520,19766,2778,20170426,20170509,6298,8148,31.9,10.96,42.86,boleto,12,0
19d8b9d9a60cda90fc402ad5580a0faf,19295,3937,2259,20170609,20170619,8200,22923,169.99,17.63,187.62,credit_card,9,0
19d9d8655f9dc49d4a10954a7cee5bbc,25727,23091,2394,20180203,20180306,8740,41611,47.2,17.6,64.8,credit_card,30,0
19dba6d1e58b04e7fc820558a38ea398,4675,27041,2618,20180512,20180518,3908,41710,96.0,8.79,104.79,credit_card,6,0
19dbcec063de59d65db1584c91ff94b0,84467,11340,2698,20180729,20180806,18920,21505,329.0,19.99,348.99,credit_card,8,0
19dc396137b147d804b74b9e5bbb9875,92461,5211,1514,20170625,20170711,7582,65897,19.9,15.1,35.0,boleto,16,0
19ddb42a5be901faf63f0caa5cfbfd38,84879,25197,2721,20180622,20180628,4648,85671,27.0,11.21,76.42,credit_card,6,0
19ddb42a5be901faf63f0caa5cfbfd38,84879,25197,2721,20180622,20180628,4648,85671,27.0,11.21,76.42,credit_card,6,0
19dfd69e0181a3b819c8de433823ee61,58758,26114,738,20180502,20180508,14334,82310,139.0,29.23,336.46,credit_card,6,0
19dfd69e0181a3b819c8de433823ee61,58758,26114,738,20180502,20180508,14334,82310,139.0,29.23,336.46,credit_card,6,0
19e18e6a46b546eea7c58ebbf42e0624,94261,18966,2456,20180507,20180514,2254,50682,39.9,18.23,58.13,credit_card,7,0
19e225ef3a439fce99ce796eb1972cfb,36674,29636,201,20171201,20171219,5236,29552,349.9,18.21,368.11,credit_card,18,0
19e234aee52e37132b0b4fcfb8465f88,6213,32097,475,20180604,20180612,2934,7628,49.9,17.26,134.32,credit_card,7,0
19e234aee52e37132b0b4fcfb8465f88,6213,4599,475,20180604,20180612,2934,7628,49.9,17.26,134.32,credit_card,7,0
19e2a5909c8b0167ecbe280ecf35112c,48732,21968,333,20171128,20171208,6310,67708,13.65,11.85,25.5,credit_card,10,0
19e2f4888f56504ec0f7e0765c9e36dc,46903,14834,333,20171028,20171101,1494,58330,38.9,8.72,47.62,credit_card,3,0
19e31a421ef559a7772d01fc5074ee14,80339,32004,2725,20170406,20170419,17311,98081,29.99,14.52,44.51,boleto,12,0
19e33f0786885dcf62a875bf5fc1b3f3,15078,25959,2721,20180109,20180115,4370,29205,250.0,26.26,276.26,credit_card,6,0
19e4266dc016719bc96212fff65532d2,14714,1982,2370,20170606,20170616,6101,16898,49.9,11.85,61.75,credit_card,9,0
19e50267c874c90f2a5a2bc9c2719e2b,59459,7836,284,20180519,20180606,5166,63621,59.9,20.84,80.74,boleto,18,1
19e9072a16886c91fdd5127eb6ffaa6d,16615,25434,2772,20180718,20180724,4285,48860,44.0,7.57,51.57,credit_card,6,0
19e985f2f060675c813b7c9d094cbe07,82696,25262,3027,20170308,20170405,10596,83630,284.99,22.44,307.43,credit_card,28,0
19e99767938cf9c5969b4b00d1eaeaca,57193,25434,2772,20170909,20170914,2307,43571,44.0,7.78,51.78,boleto,5,0
19eab825a1c06f76aa724771ac4db143,90024,15041,2987,20170906,20170912,8089,48987,199.0,15.14,214.14,credit_card,6,0
19eb459a8d7383b55473e6be8fe8acbe,94469,13569,171,20180419,20180423,114,96435,18.9,7.71,26.61,credit_card,4,0
19eb6d9e0eec2ce9755aa5c2a0969eb2,50437,15129,235,20180727,20180807,17951,63468,56.0,18.49,74.49,credit_card,11,0
19eb93c45881950fa631d29cd96bdb56,5662,9026,1416,20180125,20180209,18789,12272,22.0,15.1,37.1,boleto,15,0
19eccdbcd24b02d1dd3953f04ed7699a,72814,20297,427,20180801,20180820,3520,67298,65.0,13.8,78.8,credit_card,19,0
19ed69d3a61ae0fccfc6680129b94f10,74549,25723,2208,20180312,20180407,9528,15783,144.99,23.59,168.58,credit_card,26,1
19ed81a2cfda88a47b2d66b801fc22e8,49851,29652,1685,20171124,20171211,11596,43037,117.3,37.96,155.26,boleto,16,0
19ee088b8cb4afa401a748f8437135d1,3688,18726,235,20180826,20180830,8260,91512,75.0,23.33,98.33,voucher,3,0
19ee33bc4d781b94196719ab012adc42,19379,6141,2249,20170324,20170403,9570,92943,307.3,27.65,334.95,boleto,9,0
19ee41b13991f0661a6382e9ebfbacf5,82574,621,486,20180216,20180227,4324,91956,19.9,11.85,31.75,credit_card,11,0
19ef6de262591218648e1765adedad1b,45271,10692,2002,20180110,20180123,6835,66181,31.9,14.1,46.0,voucher,13,0
19f0439c31499e4b699d03dbbbf44587,65295,19077,1622,20180512,20180518,16628,86789,30.0,18.23,48.23,credit_card,6,0
19f05b5a76e0e3f1df1ebaeef9bd2f8d,56452,17508,2249,20180331,20180404,2203,35892,379.0,11.39,1951.95,credit_card,3,0
19f05b5a76e0e3f1df1ebaeef9bd2f8d,56452,17508,2249,20180331,20180404,2203,35892,379.0,11.39,1951.95,credit_card,3,0
19f05b5a76e0e3f1df1ebaeef9bd2f8d,56452,17508,2249,20180331,20180404,2203,35892,379.0,11.39,1951.95,credit_card,3,0
19f05b5a76e0e3f1df1ebaeef9bd2f8d,56452,17508,2249,20180331,20180404,2203,35892,379.0,11.39,1951.95,credit_card,3,0
19f05b5a76e0e3f1df1ebaeef9bd2f8d,56452,17508,2249,20180331,20180404,2203,35892,379.0,11.39,1951.95,credit_card,3,0
19f0b0e6659d4be20f4325ad739ffac6,38755,4868,1306,20180731,20180816,10926,90372,264.9,33.87,298.77,boleto,16,0
19f18d8100c83fa718fbe5a064e982d1,24526,1459,2664,20171116,20171226,15635,91426,18.0,25.63,87.26,credit_card,39,1
19f18d8100c83fa718fbe5a064e982d1,24526,1459,2664,20171116,20171226,15635,91426,18.0,25.63,87.26,credit_card,39,1
19f395a57cae29f6cc7413119e0b45dd,64518,920,2072,20170604,20170613,16584,85896,49.9,16.11,66.01,credit_card,9,0
19f3e2705ab3512061949aef6f02b2e7,78635,6238,2208,20170922,20171003,17710,80519,99.99,17.95,117.94,credit_card,11,0
19f4c2e829ebee01e0d2a9ea2168929d,37891,5823,1414,20170616,20170628,18895,76406,89.99,15.38,105.37,boleto,11,0
